City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
141,tomatlan,19.9333,-105.25,31.860000000000014,50,0,3.72,MX,1670015541
142,piacabucu,-10.4056,-36.4344,25.420000000000016,80,28,5.12,BR,1670015541
143,chardara,41.2547,67.9692,-2.0499999999999545,48,0,2.89,KZ,1670015542
144,solnechnyy,50.7214,136.6319,-20.43999999999997,86,100,1.32,RU,1670015543
145,husavik,66.0449,-17.3389,1.920000000000016,80,68,2.64,IS,1670015543
146,kaili,-3.4626,120.2147,19.150000000000034,97,100,0.97,ID,1670015544
147,tilichiki,60.4667,166.1,-11.399999999999977,87,100,2.72,RU,1670015544
148,maldonado,-34.6667,-54.9167,18.660000000000025,73,80,5.29,UY,1670015307
149,culaba,11.6578,124.5425,25.689999999999998,90,100,4.96,PH,1670015545
150,ponta do sol,32.6667,-17.1,18.730000000000018,65,84,5.9,PT,1670015546
151,nkhotakota,-12.9274,34.2961,23.660000000000025,75,86,2.43,MW,1670015546
152,saint-joseph,-21.3667,55.6167,22.210000000000036,79,10,1.64,RE,1670015547
153,bambanglipuro,-7.95,110.2833,25.390000000000043,80,99,2.17,ID,1670015548
154,giresun,40.5,38.5,-2.4599999999999795,87,13,0.78,TR,1670015549
155,lesozavodsk,45.4794,133.4244,-13.489999999999952,85,77,3.01,RU,1670015549
156,whitehorse,60.7161,-135.0538,-15.829999999999984,91,48,0.27,CA,1670015722
157,srandakan,-7.9386,110.2506,25.510000000000048,79,99,2.11,ID,1670015550
158,abha,18.2164,42.5053,12.140000000000043,88,0,0.0,SA,1670015551
159,nizhniy tsasuchey,50.5167,115.1333,-20.299999999999983,76,41,5.87,RU,1670015551
160,ilulissat,69.2167,-51.1,8.010000000000048,42,100,13.38,GL,1670015552
161,rocha,-34.4833,-54.3333,19.189999999999998,74,96,5.33,UY,1670015552
162,catalina,32.5056,-110.9211,23.04000000000002,25,100,1.79,US,1670015384
163,lodwar,3.1191,35.5973,28.32000000000005,44,78,8.47,KE,1670015553
164,okhotsk,59.3833,143.3,-24.319999999999965,97,97,3.62,RU,1670015441
165,kaitangata,-46.2817,169.8464,11.520000000000039,59,97,4.58,NZ,1670015554
166,tupik,54.4253,119.9327,-36.41999999999999,99,64,1.14,RU,1670015555
167,hami,42.8,93.45,-8.449999999999989,28,99,1.07,CN,1670015555
168,margate,51.3813,1.3862,6.5,76,100,3.13,GB,1670015556
169,xining,36.6167,101.7667,-5.6299999999999955,42,69,1.67,CN,1670015557
170,atasu,48.6814,71.6433,-14.729999999999961,95,94,3.4,KZ,1670015557
